☕央视,#genre#
顾莉雅-我爱你中国,http://em.21dtv.com/songs/60044654.mkv
关淑怡-恋一世的爱,http://em.21dtv.com/songs/60027152.mkv
关淑怡-梦伴,http://em.21dtv.com/songs/60029476.mkv
关淑怡-缱绻星光下,http://em.21dtv.com/songs/60034339.mkv
关淑怡-缱绻星光下,http://em.21dtv.com/songs/60034341.mkv
光良+曹格-少年,http://em.21dtv.com/songs/60038120.mkv
光良-第一次,http://vodcdn.video.taobao.com/oss/ali-video/fe68ff471420aaefcb3a7f4f413ad3f4/video.m3u8
光良-童话,http://vodcdn.video.taobao.com/oss/ali-video/e2c54a5b89aaa794cfc186c41d2ef348/video.m3u8
郭富城-梦伴,http://em.21dtv.com/songs/60029477.mkv
郭富城-木偶袭地球,http://em.21dtv.com/songs/60030576.mkv
郭富城-时光,http://em.21dtv.com/songs/60039095.mkv
黑龙-请别离开我,http://em.21dtv.com/songs/60035501.mkv
胡美仪-蔓莉蔓莉我爱你,http://em.21dtv.com/songs/60028554.mkv
胡杨林-香水有毒,http://vodcdn.video.taobao.com/oss/ali-video/180f9fcdb9e2b24d3b13a526fb90003e/video.m3u8
华晨宇-亲爱的小孩,http://em.21dtv.com/songs/60105668.mkv
荒山亮-时间的眼泪,http://em.21dtv.com/songs/60039130.mkv
黄贯中-请将手放开,http://em.21dtv.com/songs/60035527.mkv
黄贯中-醒你,http://em.21dtv.com/songs/60051182.mkv
黄家强-醒你,http://em.21dtv.com/songs/60051183.mkv
黄凯芹-每一个晚上,http://em.21dtv.com/songs/60029087.mkv
黄凯芹-你留我在此,http://em.21dtv.com/songs/60031902.mkv
黄凯芹-若生命等候,http://em.21dtv.com/songs/60037108.mkv
黄凯芹-伤感的恋人,http://vodcdn.video.taobao.com/oss/ali-video/71b50ed488178715c6144a55b11e8d03/video.m3u8
黄凯芹-深秋立楼头,http://em.21dtv.com/songs/60129834.mkv
黄凯芹-相爱很难,http://vodcdn.video.taobao.com/oss/ali-video/11b6273898b6a1b1da34e646264cd036/video.m3u8
黄凯芹-雨中的恋人们,http://vodcdn.video.taobao.com/oss/ali-video/75a2bc3f02719748be65b567afb8e0de/video.m3u8
黄品源+任贤齐-浪花一朵朵,http://em.21dtv.com/songs/60026219.mkv
黄琦珊-一样的月光,http://em.21dtv.com/songs/60053818.mkv
黄小琥-没那么简单,http://em.21dtv.com/songs/60028730.mkv
黄小琥-突然的自我,http://em.21dtv.com/songs/60042926.mkv
黄晓明-你在我心上,http://em.21dtv.com/songs/60032476.mkv
黄耀明+容祖儿-你还爱我吗,http://em.21dtv.com/songs/60031732.mkv
黄宗泽-全角度爱你,http://em.21dtv.com/songs/60035881.mkv
霍尊-美丽的神话,http://em.21dtv.com/songs/60111516.mkv
甲子蕙+林美-情比姐妹深,http://em.21dtv.com/songs/60034926.mkv
江映蓉-如果没有你,http://em.21dtv.com/songs/60036822.mkv
姜育恒-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028995.mkv
金志文-没那么简单,http://em.21dtv.com/songs/60070909.mkv
九九+苏梦玫-青苹果乐园,http://em.21dtv.com/songs/60081540.mkv
玖月奇迹-康定情歌,http://em.21dtv.com/songs/60083215.mkv
雷安娜-今宵多珍重,http://em.21dtv.com/songs/60023924.mkv
雷有辉+邓建明-曙光,http://em.21dtv.com/songs/60039780.mkv
冷漠-别把寂寞当缘分,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6210858&response=res&format=mp4&type=convert_url
冷漠-不要再说你还爱我,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_911272&response=res&format=mp4&type=convert_url
冷漠-多情的人不该相遇,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1041689&response=res&format=mp4&type=convert_url
冷漠-古咖啡,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3142984&response=res&format=mp4&type=convert_url
冷漠-你把爱情给了谁,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1210771&response=res&format=mp4&type=convert_url
冷漠-谁都不要说分手,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_12975393&response=res&format=mp4&type=convert_url
冷漠-时光海湾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_9867444&response=res&format=mp4&type=convert_url
冷漠-我是否也在你心中,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_4378249&response=res&format=mp4&type=convert_url
冷漠-再爱也没有用,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_5834217&response=res&format=mp4&type=convert_url
冷漠-真不是闹着玩,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_22836669&response=res&format=mp4&type=convert_url
黎瑞恩-为情为爱,http://vodcdn.video.taobao.com/oss/ali-video/73348f95d4cee3fcc96a63c30deed357/video.m3u8
李登威-你欠扁(无原唱),http://em.21dtv.com/songs/60031948.mkv
李干慧-故乡的月,http://em.21dtv.com/songs/60019099.mkv
李谷一-我爱你中国,http://em.21dtv.com/songs/60044658.mkv
李家发+伍婉琛-片片枫叶情,http://em.21dtv.com/songs/60033435.mkv
李克勤+梁荣忠-恋爱大过天,http://em.21dtv.com/songs/60026999.mkv
李克勤-缱绻星光下,http://em.21dtv.com/songs/60034340.mkv
李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035810.mkv
李克勤-三千零一夜,http://em.21dtv.com/songs/60037285.mkv
李丽蕊-念亲恩,http://em.21dtv.com/songs/60083552.mkv
李丽珍-纯真,http://em.21dtv.com/songs/60013404.mkv
李利依-青青小河边,http://em.21dtv.com/songs/60064734.mkv
李圣杰-痴心绝对,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
李炜+江映蓉-亲爱的小孩,http://em.21dtv.com/songs/60098474.mkv
李玟-你在我心上,http://em.21dtv.com/songs/60032475.mkv
李心洁-像你,http://em.21dtv.com/songs/60049391.mkv
李翊君-多情人都把灵魂给了谁,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/o1koj80kDcERprb8epC%40%40hd.m3u8
李翊君-诺言,http://vodcdn.video.taobao.com/oss/ali-video/b8096cd4762369bbcb4ceb52cc25a938/video.m3u8
李宇春-零点五英里,http://em.21dtv.com/songs/60027451.mkv
李玉刚-清明上河图,http://em.21dtv.com/songs/60034888.mkv
李治廷-奇迹等不到,http://em.21dtv.com/songs/60066224.mkv
李宗盛-鬼迷心窍,http://em.21dtv.com/songs/60019400.mkv
梁朝伟-一天一天爱恋,http://vodcdn.video.taobao.com/oss/ali-video/d8c74bd184d05f8cf1cbd4bbd7307f79/video.m3u8
梁汉文-曼谷玛利亚,http://em.21dtv.com/songs/60028550.mkv
梁静茹-纯真,http://em.21dtv.com/songs/60013402.mkv
梁静茹-如果有一天,http://em.21dtv.com/songs/60036968.mkv
梁静茹-问,http://vodcdn.video.taobao.com/oss/ali-video/b2a2adf565e97d00d1bd6d62145184d1/video.m3u8
梁静茹-勇气,http://vodcdn.video.taobao.com/oss/ali-video/f501ffc81da040099b17fb1db30b92fe/1462937648/video.m3u8.m3u8
梁咏琪-高妹正传,http://em.21dtv.com/songs/60018211.mkv
林一峰-偏偏喜欢你,http://em.21dtv.com/songs/60033418.mkv
林一峰-情义两心坚,http://em.21dtv.com/songs/60035406.mkv
林忆莲-匆匆,http://em.21dtv.com/songs/60013474.mkv
林忆莲-存在,http://em.21dtv.com/songs/60013615.mkv
林子祥+谢安琪-俩忘烟水里,http://em.21dtv.com/songs/60076405.mkv
林子祥-每一个晚上,http://em.21dtv.com/songs/60029088.mkv
林子祥-男儿当自强,http://em.21dtv.com/songs/60030887.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034180.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034181.mkv
林子祥-千忆个夜晚,http://em.21dtv.com/songs/60092855.mkv
刘德华+林子祥-每一个晚上,http://em.21dtv.com/songs/60029089.mkv
刘德华-缠绵,http://em.21dtv.com/songs/60012256.mkv
刘德华-开心的马骝,http://em.21dtv.com/songs/60025029.mkv
刘德华-美丽的一天,http://em.21dtv.com/songs/60029247.mkv
刘德华-亲爱的小孩,http://em.21dtv.com/songs/60069725.mkv
刘德华-如果有一天,http://em.21dtv.com/songs/60036969.mkv
刘德华-十年,http://em.21dtv.com/songs/60038982.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039259.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039261.mkv
刘若英-绿岛小夜曲,http://em.21dtv.com/songs/60028155.mkv
刘惜君-万水千山总是情,http://em.21dtv.com/songs/60043311.mkv
刘小慧-初恋情人,http://vodcdn.video.taobao.com/oss/ali-video/fce8631e2287d0c7ac98595060ab6e4c/video.m3u8
刘心-亲爱的小孩,http://em.21dtv.com/songs/60071054.mkv
柳影虹-偏偏喜欢你,http://em.21dtv.com/songs/60062698.mkv
龙奔-全民社会摇,http://em.21dtv.com/songs/60129866.mkv
龙梅子-泪满天,http://vodcdn.video.taobao.com/oss/ali-video/2ea2890443421f58665a7fdf0a297265/video.m3u8
龙飘飘《歌声恋情》,https://vdse.bdstatic.com//552f15ac34dc97bdb3cc7725cd0a0aa4.mp4
龙飘飘《往事》,https://vdse.bdstatic.com//a28e362e15fa8c361219944bfb59b596.mp4
龙飘飘《我没醉》,https://vdse.bdstatic.com//3d48e45e47836cd75c202ec957260837.mp4
罗桦-每一个段落,http://em.21dtv.com/songs/60064519.mkv
罗敏庄+杜雯惠-让一切随风,http://em.21dtv.com/songs/60077335.mkv
罗敏庄+黄日华-两忘烟水里,http://em.21dtv.com/songs/60076435.mkv
罗时丰-故乡的月,http://em.21dtv.com/songs/60019100.mkv
罗中旭+纪敏佳-美丽的神话,http://em.21dtv.com/songs/60083378.mkv
吕方-多爱你一天,http://vodcdn.video.taobao.com/oss/ali-video/dcd97358c3e72377932aa883727320f9/video.m3u8
吕方-朋友别���,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/qgljCDKewD8vEgOMrrt%40%40sd.m3u8
吕珊-默默祝福你,http://em.21dtv.com/songs/60062732.mkv
麦德罗-热情的沙漠,http://em.21dtv.com/songs/60077340.mkv
麦穗-年年有今日,http://em.21dtv.com/songs/60061473.mkv
满文军+文章-故乡的云,http://em.21dtv.com/songs/60019103.mkv
满文军-圣洁的真爱,http://em.21dtv.com/songs/60091637.mkv
慢摇舞曲-全民社会摇 (DJ),http://em.21dtv.com/songs/30000601.mkv
慢摇舞曲-全民社会摇(DJ),http://em.21dtv.com/songs/30000601.mkv
毛阿敏-没有根的花,http://em.21dtv.com/songs/60028784.mkv
毛宁/杨钰莹-心雨,http://vodcdn.video.taobao.com/oss/ali-video/0191a1eb6017684a3641a51d32c9633a/video.m3u8
毛宁-蓝蓝的夜蓝蓝的梦,http://vodcdn.video.taobao.com/oss/ali-video/6d5a8c2e7667e3d6138246a45571d1f7/video.m3u8
毛宁-你是我的眼,http://em.21dtv.com/songs/60062759.mkv
毛宁-晚秋,http://vodcdn.video.taobao.com/oss/ali-video/95751adaad64e6ca860b18f4855cd94d/video.m3u8
梅花三姐妹-流浪走天涯,http://em.21dtv.com/songs/60027690.mkv
梅艳芳-今宵多珍重,http://em.21dtv.com/songs/60023925.mkv
梅艳芳-留住你今晚,http://em.21dtv.com/songs/60027592.mkv
梅艳芳-朦胧夜雨里,http://em.21dtv.com/songs/60029445.mkv
梅艳芳-梦伴,http://em.21dtv.com/songs/60029478.mkv
梅艳芳-你留我在此,http://em.21dtv.com/songs/60031903.mkv
美酒加咖啡 龙飘���,https://vdse.bdstatic.com//816c73543ede254586a625cacc67ea0f.mp4
孟庭苇-爱你太深,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/KbJb4OVT1yH1ZDvri5p%40%40hd.m3u8
孟庭苇-把思念寄托远方,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Y0iKpwmE2YZona6PY7A%40%40hd.m3u8
孟庭苇-不下雨就出太阳吧,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/lhaW77A2RRwiJrh0CiJ%40%40hd.m3u8
孟庭苇-春雪,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/5ZFrpzPk37KvY7CaTUj%40%40hd.m3u8
孟庭苇-冬季到台北来看雨,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Pd8qTC385qKJVXaXcKj%40%40hd.m3u8
孟庭苇-风里的梦,http://vodcdn.video.taobao.com/oss/ali-video/626e2336b5e9765e14ba22a617fd6223/video.m3u8
孟庭苇-风中有朵雨做的云,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Cg9qI5imMInpPvK5Mnm%40%40hd.m3u8
孟庭苇-过冬,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/U9QKnKK2RpKMElnSS07%40%40hd.m3u8
孟庭苇-红雨,http://vodcdn.video.taobao.com/oss/ali-video/a816f01838e07c4dac5f8612331bca63/video.m3u8
孟庭苇-没有情人的情人节,http://vodcdn.video.taobao.com/oss/ali-video/c041d5ed45716d7d73233244b528eed6/video.m3u8
孟庭苇-你究竟有多少个好妹妹,http://vodcdn.video.taobao.com/oss/ali-video/dfb07cbdd8435d48cb1e6691122d8d85/video.m3u8
孟庭苇-你看你看月亮的脸,http://vodcdn.video.taobao.com/oss/ali-video/6e098f7b47614885845efb7a45998eb1/1465875165/video.m3u8.m3u8
孟庭苇-谁的眼泪在飞,http://vodcdn.video.taobao.com/oss/ali-video/bfcfddb1694a43957962294c2f75bdfb/video.m3u8
孟庭苇-我说的谎都是真的,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/9aqTcUjlJ7KZkA37W1E%40%40hd.m3u8
孟庭苇-无声的雨,http://vodcdn.video.taobao.com/oss/ali-video/d404a897abb4526c94bb5f72dc566952/video.m3u8
孟庭苇-雾里看花,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/fi3PjAgsnTjwzAvSboT%40%40hd.m3u8
孟庭苇-相爱的可能性,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/5lsxCqoKs6ZE7MfJZvM%40%40hd.m3u8
孟庭苇-一个爱上浪漫的人,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/DpBYbctgwaRj7bEYzFn%40%40hd.m3u8
孟庭苇-真的还是假的,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/vhJvCIZiDOz7f6VTCON%40%40hd.m3u8
梦苇+郑世勋-美丽的神话,http://em.21dtv.com/songs/60125830.mkv
梦之旅-故乡的云,http://em.21dtv.com/songs/60075575.mkv
莫文蔚-姑娘酒窝,http://em.21dtv.com/songs/60018945.mkv
莫文蔚-溜溜的情歌,http://em.21dtv.com/songs/60076463.mkv
莫旭秋-良夜不能留,http://em.21dtv.com/songs/60027173.mkv
莫旭秋-念亲恩,http://em.21dtv.com/songs/60064667.mkv
那英-想念,http://em.21dtv.com/songs/60049175.mkv
男人酒女人泪,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40090112&response=res&format=mp4&type=convert_url
宁可+孙维良-康定情歌,http://em.21dtv.com/songs/60083216.mkv
欧阳菲菲-热情的沙漠,http://em.21dtv.com/songs/60036266.mkv
潘秀琼-如果没有你,http://em.21dtv.com/songs/60036823.mkv
彭佳慧-回味,http://vodcdn.video.taobao.com/oss/ali-video/6801f707771eacdb5264f8bb20e4d599/video.m3u8
彭佳慧-无法割舍,http://vodcdn.video.taobao.com/oss/ali-video/8be8f7d28d4f2c7ce759d431f0d3181b/video.m3u8
彭羚+容祖儿-心淡,http://em.21dtv.com/songs/60084239.mkv
披着羊皮的狼-西海情歌-冲动,https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
情歌皇后林翠萍《相见不如不见》,https://vdse.bdstatic.com//1f65ad884619a069c68572f1ac9e2b0e.mp4
裘正海-爱你十分泪七分,http://vodcdn.video.taobao.com/oss/ali-video/6ad63af2dc4b244d0dc773b2004374c3/video.m3u8
裘正海-爱我的人和我爱的人,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/9Nbjzo7cialBKOcZ0fj%40%40hd.m3u8
权振东-亲爱的小孩,http://em.21dtv.com/songs/60071055.mkv
群星-青苹果乐园,http://em.21dtv.com/songs/60034768.mkv
任齐贤-心太软,http://vodcdn.video.taobao.com/oss/ali-video/1675208d8b5f0f0d8ce09236f4068dfe/video.m3u8
任贤齐+李宗盛-鬼迷心窍,http://em.21dtv.com/songs/60019402.mkv
任贤齐+周华健-天才白痴梦,http://em.21dtv.com/songs/60041753.mkv
任贤齐-如果没有你,http://em.21dtv.com/songs/60036824.mkv
容祖儿+古巨基-情义两心坚,http://em.21dtv.com/songs/60035407.mkv
容祖儿-去火星恋爱,http://em.21dtv.com/songs/60035841.mkv
山鹰组合-七月火把节,http://em.21dtv.com/songs/60067315.mkv
石修-今宵多珍重,http://em.21dtv.com/songs/60076129.mkv
誓言-鬼迷心窍,http://em.21dtv.com/songs/60019403.mkv
誓言-求佛,http://vodcdn.video.taobao.com/oss/ali-video/f4f761d970399f186ce1f9ac6d009721/video.m3u8
手心里的温柔-西海情歌-披着羊皮,https://vdse.bdstatic.com//2f53687e421524efba9ba2b528f7bd12.mp4
宋祖英+蒲巴甲+苏有朋-康定情歌,http://em.21dtv.com/songs/60076245.mkv
苏芮-一样的月光,http://em.21dtv.com/songs/60053817.mkv
苏永康-热情的沙漠,http://em.21dtv.com/songs/60088539.mkv
苏志威-侧面,http://em.21dtv.com/songs/60012138.mkv
孙露-鬼迷心窍,http://em.21dtv.com/songs/60115857.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029220.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029223.mkv
孙楠+王逸洁+朱婷婷-美丽的神话(最美和声)(现场版),http://em.21dtv.com/songs/60100838.mkv
孙楠+朱婷婷+王逸洁-美丽的神话(HD),http://em.21dtv.com/songs/10012774.mkv
孙彭飞-温柔的伤害,http://em.21dtv.com/songs/60062958.mkv
孙���媚-没伴,http://em.21dtv.com/songs/60028706.mkv
孙维良+宁可-康定情歌,http://em.21dtv.com/songs/60067159.mkv
孙维良-清明上河图(现场),http://em.21dtv.com/songs/60096245.mkv
孙维良-清明上河图,http://em.21dtv.com/songs/60067333.mkv
邰正宵-亲爱的小孩,http://em.21dtv.com/songs/60097616.mkv
太极乐队-曙光,http://em.21dtv.com/songs/60039781.mkv
谭锡禧-每一个晚上,http://em.21dtv.com/songs/60083372.mkv
谭咏麟/关淑怡-明天你是否依然爱我,http://vodcdn.video.taobao.com/oss/ali-video/0b56ad556e887a9be35d496d318a7565/video.m3u8
谭咏麟+杜丽莎-今宵多珍重,http://em.21dtv.com/songs/60070818.mkv
谭咏麟+李克勤-理想与和平,http://em.21dtv.com/songs/60026892.mkv
谭咏麟+李克勤-梦仍是一样,http://em.21dtv.com/songs/60029634.mkv
谭咏麟+李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035811.mkv
谭咏麟-理想与和平,http://em.21dtv.com/songs/60026893.mkv
田震-千百回期待,http://em.21dtv.com/songs/60034057.mkv
童安格-让生命等候,http://em.21dtv.com/songs/60036098.mkv
汪峰-你走你的路,http://em.21dtv.com/songs/60128161.mkv
汪峰-怒放的生命,http://em.21dtv.com/songs/60032787.mkv
汪峰-小鸟,http://em.21dtv.com/songs/60049679.mkv
汪明荃-今宵多珍重,http://em.21dtv.com/songs/60076130.mkv
汪明荃-美丽的时光,http://em.21dtv.com/songs/60029224.mkv
汪明荃-千王群英会,http://em.21dtv.com/songs/60034165.mkv
汪明荃-书剑恩仇录,http://em.21dtv.com/songs/60039732.mkv
汪明荃-万水千山总是情,http://em.21dtv.com/songs/60043309.mkv
王彩华爱情的骗子我问你,http://vd4.bdstatic.com/mda-jm4h7v1isxwc660u/sc/mda-jm4h7v1isxwc660u.mp4
王菲-爱与痛的边缘,http://vodcdn.video.taobao.com/oss/ali-video/f5e79c70df75bdccf2714ed788764f58/video.m3u8
王菲-容易受伤的女人(国语),http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
王菲-容易受伤的女人(粤语),http://vodcdn.video.taobao.com/oss/ali-video/ed5aed790e002b229c9a8870e900f985/video.m3u8
王菲-如风,http://vodcdn.video.taobao.com/oss/ali-video/f176658a3f974aecd5ce3df456092835/video.m3u8
王菲-执迷不悔,http://vodcdn.video.taobao.com/oss/ali-video/15bf7da88b44048edaabe73d6b17c00b/video.m3u8
王浩信-猫步,http://em.21dtv.com/songs/60028634.mkv
王杰-说谎的爱人,http://vodcdn.video.taobao.com/oss/ali-video/c018ec304eb6566b56d7f0b85c77b473/video.m3u8
王力宏-梦想被冷冻,http://em.21dtv.com/songs/60029668.mkv
王栎鑫+俞灏明-热情的沙漠,http://em.21dtv.com/songs/60077341.mkv
王麟-伤不起,http://vodcdn.video.taobao.com/oss/ali-video/1e3633ff1c3a525e148968b45c18f780/video.m3u8
王梦麟+张行-阿美阿美,http://em.21dtv.com/songs/60006791.mkv
王心凌-第一次爱的人,http://vodcdn.video.taobao.com/oss/ali-video/ca36ac1783434eb19f59aadd056b05e1/1457686780/video.m3u8.m3u8
王心凌-我会好好的,http://vodcdn.video.taobao.com/oss/ali-video/8f327fd6bce61d0cf4159601a64b395b/video.m3u8
王秀芬-我爱你中国,http://em.21dtv.com/songs/60044655.mkv
王铮亮-千金不换爱,http://em.21dtv.com/songs/60111292.mkv
巫启贤-太傻,http://vodcdn.video.taobao.com/oss/ali-video/e6f2953419f904065dc2ce38efc85515/video.m3u8
巫启贤-只因你伤心,http://vodcdn.video.taobao.com/oss/ali-video/c28acbe36530da595b04161855bba004/video.m3u8
吴涤清-阿里巴巴,http://em.21dtv.com/songs/60066768.mkv
吴涤清-爱的路上千万里,http://em.21dtv.com/songs/60066783.mkv
吴涤清-草原之夜,http://em.21dtv.com/songs/60066903.mkv
吴涤清-康定情歌,http://em.21dtv.com/songs/60067160.mkv
吴涤清-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028993.mkv
吴涤清-万水千山总是情,http://em.21dtv.com/songs/60067505.mkv
吴涤清-温柔的倾诉,http://em.21dtv.com/songs/60068743.mkv
吴蕙君-世界第一勇,http://em.21dtv.com/songs/60135018.mkv
五月天-纯真,http://em.21dtv.com/songs/60013405.mkv
伍佰-美丽新世界,http://em.21dtv.com/songs/60029283.mkv
伍佰-挪威的森林,http://em.21dtv.com/songs/60032810.mkv
伍佰-世界第一等,http://em.21dtv.com/songs/60039260.mkv
伍佰-突然的自我,http://em.21dtv.com/songs/60042927.mkv
伍思凯-想念,http://em.21dtv.com/songs/60049176.mkv
西部牛仔-故乡的云,http://em.21dtv.com/songs/60071968.mkv
萧敬腾-亲爱的小孩,http://em.21dtv.com/songs/60072303.mkv
小凤凤爱情一阵风,http://vd2.bdstatic.com/mda-jjm7vgq1iahz0zpg/mda-jjm7vgq1iahz0zpg.mp4
小武-迟到,http://em.21dtv.com/songs/60012779.mkv
谢安琪-请将手放开,http://em.21dtv.com/songs/60035528.mkv
谢雷+杨燕-今宵多珍重,http://em.21dtv.com/songs/60023926.mkv
谢雷-偏偏喜欢你,http://em.21dtv.com/songs/60033419.mkv
谢雷-热情的沙漠,http://em.21dtv.com/songs/60036261.mkv
谢霆锋+汪明荃-千王群英会,http://em.21dtv.com/songs/60034166.mkv
谢霆锋-每日一禁果,http://em.21dtv.com/songs/60029046.mkv
谢霆锋-魔鬼的主意,http://em.21dtv.com/songs/60030344.mkv
谢有才-兄弟,http://em.21dtv.com/songs/60084288.mkv
辛晓琪-仿佛是昨天,http://vodcdn.video.taobao.com/oss/ali-video/dbaf6d1d5a0ec2d93a668796e46e4f05/video.m3u8
辛晓琪-俩俩相忘,http://vodcdn.video.taobao.com/oss/ali-video/6b406c70e3007a5c66a2085c39b13d80/video.m3u8
辛晓琪-领悟,http://vodcdn.video.taobao.com/oss/ali-video/2a4e61d4bba6b712bd5638fd508e85a5/video.m3u8
辛晓琪-亲爱的��孩,http://em.21dtv.com/songs/60077183.mkv
辛晓琪-味道,http://vodcdn.video.taobao.com/oss/ali-video/ce005204d02a88cfac474f1583f08add/video.m3u8
新宝岛康乐队-光明戏院,http://em.21dtv.com/songs/60071972.mkv
徐佳莹-旅行的意义,http://em.21dtv.com/songs/60076514.mkv
徐小凤-故乡的雨,http://em.21dtv.com/songs/60019095.mkv
徐小凤-黎明不要来,http://em.21dtv.com/songs/60026833.mkv
徐小凤-流下眼泪前,http://em.21dtv.com/songs/60027719.mkv
徐小凤-每日怀念你,http://em.21dtv.com/songs/60029044.mkv
徐小凤-热情的沙漠,http://em.21dtv.com/songs/60036262.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038343.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038344.mkv
许冠文-流下眼泪前,http://em.21dtv.com/songs/60027720.mkv
许美静-想念,http://em.21dtv.com/songs/60049180.mkv
许茹芸-不爱我放了我,http://vodcdn.video.taobao.com/oss/ali-video/b0f458650135c68f1b88ea7667eec629/video.m3u8
许茹芸-独角戏,http://vodcdn.video.taobao.com/oss/ali-video/5333f389ce940d0a2c1dd6090927746c/video.m3u8
许茹芸-泪海,http://vodcdn.video.taobao.com/oss/ali-video/76fe6eb28aee716783f2a47ba8a15e5a/video.m3u8
许茹芸-如果云知道,http://vodcdn.video.taobao.com/oss/ali-video/fd87aea7bc293a5930b8a64c752df476/video.m3u8
许茹芸-我依然爱你,http://vodcdn.video.taobao.com/oss/ali-video/4c4ec12e6efa0d76e5a269ac05ea394e/video.m3u8
许巍-纯粹,http://em.21dtv.com/songs/60013384.mkv
许巍-纯真,http://em.21dtv.com/songs/60013403.mkv
许巍-蓝莲花,http://em.21dtv.com/songs/60026063.mkv
许巍-漫步,http://em.21dtv.com/songs/60028561.mkv
许巍-漫步,http://em.21dtv.com/songs/60028562.mkv
许巍-少年,http://em.21dtv.com/songs/60038121.mkv
许巍-时光,http://em.21dtv.com/songs/60039096.mkv
许哲佩-想念,http://em.21dtv.com/songs/60049181.mkv
许志安-侧面,http://em.21dtv.com/songs/60012139.mkv
许志安-天才白痴梦,http://em.21dtv.com/songs/60041754.mkv
旭日阳刚-老乡见老乡,http://em.21dtv.com/songs/60076356.mkv
熏妮-故乡的雨,http://em.21dtv.com/songs/60019097.mkv
薰妮-故乡的雨,http://em.21dtv.com/songs/60019097.mkv
颜福伟-明日话今天,http://em.21dtv.com/songs/60030133.mkv
杨光-你是我的眼,http://em.21dtv.com/songs/60063248.mkv
杨坤-里约热内卢,http://em.21dtv.com/songs/60026879.mkv
杨坤-美丽的一天,http://em.21dtv.com/songs/60029246.mkv
杨曼-9999滴眼泪,http://vodcdn.video.taobao.com/oss/ali-video/f6d027835c0e8f72d3c74379b86fb696/video.m3u8
杨千嬅-你还爱我吗,http://em.21dtv.com/songs/60031733.mkv
杨小萍-梦醒不了情,http://em.21dtv.com/songs/60029704.mkv
杨钰莹-等你一万年,http://vodcdn.video.taobao.com/oss/ali-video/e1e0b88e5c6d40d7176f353d41aac985/video.m3u8
杨钰莹-红彤彤的春天,http://vodcdn.video.taobao.com/oss/ali-video/31fcc5242ffc9a00a5a62d89b21c0bea/video.m3u8
杨钰莹-轻轻告诉你,http://vodcdn.video.taobao.com/oss/ali-video/1905c60363f40cea52f342ec59132da0/video.m3u8
杨钰莹-我不想说,http://vodcdn.video.taobao.com/oss/ali-video/cc97a07de2cac88c025590ef874253fc/video.m3u8
叶德娴-如果没有你,http://em.21dtv.com/songs/60036825.mkv
叶丽仪-今宵多珍重,http://em.21dtv.com/songs/60023927.mkv
